2017-04-07T23:00:00.0/2017-04-07T23:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-08T00:00:00.0/2017-04-08T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-08T01:00:00.0/2017-04-08T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-08T02:00:00.0/2017-04-08T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-08T03:00:00.0/2017-04-08T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-08T04:00:00.0/2017-04-08T04:15:00.0;19.0115;7.4667;3.3543;4.1125;58.4640
2017-04-08T05:00:00.0/2017-04-08T05:15:00.0;62.4782;36.8934;25.9695;10.9239;141.0438
2017-04-08T06:00:00.0/2017-04-08T06:15:00.0;104.2314;70.2410;55.0609;15.1800;179.4264
2017-04-08T07:00:00.0/2017-04-08T07:15:00.0;141.4300;102.0698;84.6152;17.4547;203.2548
2017-04-08T08:00:00.0/2017-04-08T08:15:00.0;171.5439;128.4337;109.7098;18.7239;217.2836
2017-04-08T09:00:00.0/2017-04-08T09:15:00.0;192.5259;147.0140;127.7680;19.2460;225.4715
2017-04-08T10:00:00.0/2017-04-08T10:15:00.0;202.9519;156.4544;137.4646;18.9898;230.1185
2017-04-08T11:00:00.0/2017-04-08T11:15:00.0;202.1174;155.9061;137.6630;18.2432;231.3967
2017-04-08T12:00:00.0/2017-04-08T12:15:00.0;190.0863;144.9660;126.6260;18.3400;226.2967
2017-04-08T13:00:00.0/2017-04-08T13:15:00.0;167.6854;121.2247;96.2402;24.9845;194.9480
2017-04-08T14:00:00.0/2017-04-08T14:15:00.0;136.4488;90.3735;62.7236;27.6499;156.1050
2017-04-08T15:00:00.0/2017-04-08T15:15:00.0;98.5126;56.5430;32.3912;24.1518;111.6414
2017-04-08T16:00:00.0/2017-04-08T16:15:00.0;56.4695;26.9543;12.7841;14.1702;76.7158
2017-04-08T17:00:00.0/2017-04-08T17:15:00.0;13.1915;3.8146;0.6939;3.1206;16.6725
2017-04-08T18:00:00.0/2017-04-08T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-08T19:00:00.0/2017-04-08T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-08T20:00:00.0/2017-04-08T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-08T21:00:00.0/2017-04-08T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-08T22:00:00.0/2017-04-08T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-08T23:00:00.0/2017-04-08T23:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-09T00:00:00.0/2017-04-09T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-09T01:00:00.0/2017-04-09T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-09T02:00:00.0/2017-04-09T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-09T03:00:00.0/2017-04-09T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-09T04:00:00.0/2017-04-09T04:15:00.0;21.1191;7.1881;2.1024;5.0857;32.9963
2017-04-09T05:00:00.0/2017-04-09T05:15:00.0;64.5222;32.6898;17.0235;15.6663;89.4564
2017-04-09T06:00:00.0/2017-04-09T06:15:00.0;106.2006;62.9027;38.1716;24.7311;122.0118
2017-04-09T07:00:00.0/2017-04-09T07:15:00.0;143.3185;91.2753;58.1399;33.1354;137.7411
2017-04-09T08:00:00.0/2017-04-09T08:15:00.0;173.3510;114.7451;74.5895;40.1556;146.1041
2017-04-09T09:00:00.0/2017-04-09T09:15:00.0;194.2567;131.0469;85.5506;45.4963;149.5377
2017-04-09T10:00:00.0/2017-04-09T10:15:00.0;204.6165;140.4235;93.8647;46.5587;155.7633
2017-04-09T11:00:00.0/2017-04-09T11:15:00.0;203.7307;139.9665;94.0926;45.8739;156.8167
2017-04-09T12:00:00.0/2017-04-09T12:15:00.0;191.6662;129.8526;86.4599;43.3927;153.1609
2017-04-09T13:00:00.0/2017-04-09T13:15:00.0;169.2526;111.7554;73.2874;38.4680;147.0084
2017-04-09T14:00:00.0/2017-04-09T14:15:00.0;138.0245;86.5433;54.4076;32.1357;133.8115
2017-04-09T15:00:00.0/2017-04-09T15:15:00.0;100.1175;56.9882;32.8671;24.1210;111.3856
2017-04-09T16:00:00.0/2017-04-09T16:15:00.0;58.1222;26.7460;11.9584;14.7876;69.6535
2017-04-09T17:00:00.0/2017-04-09T17:15:00.0;14.9074;4.1090;0.6142;3.4948;13.1812
2017-04-09T18:00:00.0/2017-04-09T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-09T19:00:00.0/2017-04-09T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-09T20:00:00.0/2017-04-09T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-09T21:00:00.0/2017-04-09T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-09T22:00:00.0/2017-04-09T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-09T23:00:00.0/2017-04-09T23:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-10T00:00:00.0/2017-04-10T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-10T01:00:00.0/2017-04-10T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-10T02:00:00.0/2017-04-10T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-10T03:00:00.0/2017-04-10T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-10T04:00:00.0/2017-04-10T04:15:00.0;23.2089;6.9680;1.1504;5.8176;16.4183
2017-04-10T05:00:00.0/2017-04-10T05:15:00.0;66.5468;30.1528;11.7515;18.4012;59.8011
2017-04-10T06:00:00.0/2017-04-10T06:15:00.0;108.1492;59.3436;29.7366;29.6071;93.2528
2017-04-10T07:00:00.0/2017-04-10T07:15:00.0;145.1854;89.8598;52.0539;37.8059;121.6497
2017-04-10T08:00:00.0/2017-04-10T08:15:00.0;175.1362;116.1141;72.8906;43.2235;141.2319
2017-04-10T09:00:00.0/2017-04-10T09:15:00.0;195.9656;135.1311;88.7927;46.3384;153.7629
2017-04-10T10:00:00.0/2017-04-10T10:15:00.0;206.2598;144.7754;97.5029;47.2725;160.4193
2017-04-10T11:00:00.0/2017-04-10T11:15:00.0;205.3235;144.4697;98.0088;46.4609;161.9834
2017-04-10T12:00:00.0/2017-04-10T12:15:00.0;193.2272;134.0714;89.6905;44.3809;157.5048
2017-04-10T13:00:00.0/2017-04-10T13:15:00.0;170.8024;113.1335;70.7242;42.4092;140.4896
2017-04-10T14:00:00.0/2017-04-10T14:15:00.0;139.5846;85.3267;47.7710;37.5556;116.0907
2017-04-10T15:00:00.0/2017-04-10T15:15:00.0;101.7086;54.4725;25.6772;28.7953;85.6309
2017-04-10T16:00:00.0/2017-04-10T16:15:00.0;59.7630;27.1116;10.8786;16.2330;61.6609
2017-04-10T17:00:00.0/2017-04-10T17:15:00.0;16.6128;4.9555;0.9907;3.9648;19.5222
2017-04-10T18:00:00.0/2017-04-10T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-10T19:00:00.0/2017-04-10T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-10T20:00:00.0/2017-04-10T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-10T21:00:00.0/2017-04-10T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-10T22:00:00.0/2017-04-10T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-10T23:00:00.0/2017-04-10T23:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-11T00:00:00.0/2017-04-11T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-11T01:00:00.0/2017-04-11T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-11T02:00:00.0/2017-04-11T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-11T03:00:00.0/2017-04-11T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-11T04:00:00.0/2017-04-11T04:15:00.0;25.2803;10.5274;5.0393;5.4881;66.6716
2017-04-11T05:00:00.0/2017-04-11T05:15:00.0;68.5515;40.9243;28.7327;12.1916;142.0029
2017-04-11T06:00:00.0/2017-04-11T06:15:00.0;110.0767;74.7918;58.5606;16.2312;180.3936
2017-04-11T07:00:00.0/2017-04-11T07:15:00.0;147.0304;106.5605;87.9733;18.5871;202.9243
2017-04-11T08:00:00.0/2017-04-11T08:15:00.0;176.8991;132.7577;112.8002;19.9575;216.2688
2017-04-11T09:00:00.0/2017-04-11T09:15:00.0;197.6524;151.1194;130.4821;20.6373;223.9033
2017-04-11T10:00:00.0/2017-04-11T10:15:00.0;207.8816;160.2536;139.3537;20.8999;227.3569
2017-04-11T11:00:00.0/2017-04-11T11:15:00.0;206.8959;159.4113;138.7193;20.6921;227.3945
2017-04-11T12:00:00.0/2017-04-11T12:15:00.0;194.7691;148.6393;128.6550;19.9842;224.0199
2017-04-11T13:00:00.0/2017-04-11T13:15:00.0;172.3348;128.6522;110.1067;18.5456;216.6694
